symbol,name,exchange,assetType,ipoDate,delistingDate,status
MFLX,FIRST TRUST FLEXIBLE MUNICIPAL HIGH INCOME ETF ,NASDAQ,ETF,2016-01-04,2016-07-28,Delisted
MFRM,Mattress Firm Holding Corp,NASDAQ,Stock,2011-11-17,2016-09-19,Delisted
MGH,Minco Gold Corporation USA,NYSE MKT,Stock,2017-01-03,2017-01-27,Delisted
MGN,Mines Management Inc,NYSE,Stock,2004-03-23,2016-09-21,Delisted
MGRP,Muscato Group Inc,NASDAQ,Stock,2010-06-08,2012-06-26,Delisted
MHGC,Morgans Hotel Group Company,NASDAQ,Stock,2006-02-13,2016-12-02,Delisted
MHLDO,Maiden Holdings Ltd. 7.25 Mandatory Convertible Preference Shares Series B,NASDAQ,Stock,2016-01-04,2016-09-22,Delisted
MHM,Bank of America Corporation Market Index Target Securities Linked to the S&P 500 Index,NYSE ARCA,Stock,2011-03-29,2015-07-30,Delisted
MHNA,Maiden Holdings North America Ltd. 8.25 Notes due 2041,NYSE,Stock,2016-01-04,2016-05-23,Delisted
MHNA-CL,MHNA.CL,NYSE,Stock,2016-05-13,2016-06-14,Delisted
MHNB,Maiden Holdings North America Ltd. 8.000 Notes Due 2042,NYSE,Stock,2012-03-29,2017-09-28,Delisted
MHNB-CL,Maiden Holdings North America Ltd. 8.00 Notes due 2042,NYSE,Stock,2017-05-24,2017-06-26,Delisted
MHO-P-A,MI Homes Inc. Depositary Shares Series A,NYSE,Stock,1993-11-03,2017-10-13,Delisted
MHR,Magnum Hunter Resources Corp,NASDAQ,Stock,2003-10-07,2015-11-10,Delisted
MHS,MEDCO HEALTH SOLUTIONS INC,NYSE,Stock,2006-12-28,2013-04-10,Delisted
MIFI,Novatel Wireless Inc,NASDAQ,Stock,2001-01-02,2016-11-16,Delisted
MIG,VANECK VECTORS MOODY'S ANALYTICS IG CORPORATE BOND ETF ,NYSE,ETF,1995-11-21,2015-07-07,Delisted
MIL,MFC Industrial Ltd,NYSE,Stock,1996-05-08,2016-02-12,Delisted
MILL,Miller Energy Resources Inc,NYSE,Stock,1998-12-30,2015-07-30,Delisted
MIR,MIRANT CORP,NYSE,Stock,2006-12-28,2010-12-03,Delisted
MJN,Mead Johnson Nutrition CO,NYSE,Stock,2009-02-11,2017-07-14,Delisted
MJRC,Major Automotive Companies Inc,NASDAQ,Stock,2006-03-24,2012-02-27,Delisted
MKTO,Marketo Inc,NASDAQ,Stock,2013-05-16,2016-08-17,Delisted
MLPJ,GLOBAL X JUNIOR MLP ETF,NYSE ARCA,ETF,2013-01-15,2017-10-06,Delisted
MLPL,UBS ETRACS 2xMonthly Leveraged Long Alerian MLP Infrastructure ETN,NYSE ARCA,ETF,2010-07-06,2016-02-09,Delisted
MLPN,Credit Suisse Master Limited Partnerships ETN,NYSE ARCA,ETF,2010-04-13,2016-12-07,Delisted
MLPV,UBS ETRACS 2xMonthly Lvg S&P MLP Idx ETN,NYSE ARCA,ETF,2016-01-04,2016-02-09,Delisted
MLPW,UBS ETRACS Wells Fargo MLP Index ETN,NYSE ARCA,ETF,2016-01-04,2016-08-24,Delisted
MM,Millennial Media Inc,NYSE,Stock,2012-03-29,2015-10-22,Delisted
MMSY,Marine Management Systems Inc,NASDAQ,Stock,2001-01-02,2014-03-25,Delisted
MNC,MONACO COACH CORP,NYSE,Stock,2006-12-28,2009-02-27,Delisted
MNR-P-B,Monmouth Real Estate Investment Corporation Series B Cumulative Redeemable Preferred Stock 0.01 par value,NYSE,Stock,1990-03-26,2017-06-02,Delisted
MNRK,Monarch Financial Holdings Inc,NASDAQ,Stock,2016-01-04,2016-07-05,Delisted
MOBI,Skymobi Ltd ADR,NASDAQ,Stock,2010-12-09,2016-11-17,Delisted
MOCO,MOCON Inc,NASDAQ,Stock,1989-04-05,2017-07-03,Delisted
MOKO,Moko Social Media Ltd,NASDAQ,Stock,2010-08-11,2017-08-28,Delisted
MONY,ISHARES FINANCIALS SECTOR BOND FUND,NYSE ARCA,ETF,2012-02-17,2015-08-21,Delisted
MOVE,Move Inc,NASDAQ,Stock,1999-08-05,2014-11-13,Delisted
MPG,Metaldyne Performance Group Inc,NYSE,Stock,2014-12-12,2017-08-17,Delisted
MPR,MetPro Corp,NYSE,Stock,2006-12-28,2013-08-27,Delisted
MPSX,Multi Packaging Solutions International,NYSE,Stock,2015-10-22,2017-06-07,Delisted
MRD,Memorial Resource Development Corp,NASDAQ,Stock,2014-06-12,2016-09-26,Delisted
MRDG,Miracor Diagnostics Inc,NASDAQ,Stock,2001-01-02,2010-07-15,Delisted
MRH,Montpelier Re Holdings Ltd,NYSE,Stock,2002-10-10,2015-07-31,Delisted
MRX,Medicis Pharmaceutical Corp,NYSE,Stock,2001-01-02,2013-10-17,Delisted
MSGI,Msgi Technology Solutions Inc,NASDAQ,Stock,2010-11-16,2016-03-03,Delisted
MSK,Morgan Stanley Capital Trust VIII,NYSE,Stock,2007-05-15,2016-07-27,Delisted
MSK-CL,Morgan Stanley Cap TR VIII GDT Cap Securities,NYSE,Stock,2016-07-19,2016-08-02,Delisted
MSLI,Merus Labs International Inc,NASDAQ,Stock,2000-06-06,2017-07-20,Delisted
MSO,Martha Stewart Living Omnimedia Inc,NYSE,Stock,1999-10-19,2015-12-04,Delisted
MSPD,Mindspeed Technologies Inc,NASDAQ,Stock,2006-12-28,2013-12-17,Delisted
MSTX,DEFIANCE DAILY TARGET 2X LONG MSTR ETF ,NYSE,ETF,2000-10-16,2017-04-27,Delisted
MSZ,,NYSE,Stock,2006-11-09,2015-04-27,Delisted
MT-WS,MT.WS,NYSE,Stock,2016-03-16,2016-03-23,Delisted
MT-WS-W,MT.WS.W,NYSE,Stock,2016-03-11,2016-03-15,Delisted
MTCH-1,,NASDAQ,Stock,2006-11-07,2014-06-23,Delisted
MTK,SPDRR MORGAN STANLEY TECHNOLOGY ETF,NYSE ARCA,ETF,2000-10-02,2017-09-28,Delisted
MTS,Montgomery Street Income Securities Inc,NYSE,ETF,1985-07-01,2015-12-23,Delisted
MTSN,Mattson Technology Inc,NASDAQ,Stock,1994-09-28,2016-05-12,Delisted
MTW-W,Manitowoc Company Inc The,NYSE,Stock,2016-02-18,2016-03-03,Delisted
MULT,ADVISORSHARES SUNRISE GLOBAL MULTISTRATEGY ETF,NASDAQ,ETF,2014-07-09,2015-10-30,Delisted
MVCB,MVC Capital Inc Pfd.,NYSE,Stock,2013-03-01,2017-12-20,Delisted
MVL,Marvel Entertainment Inc,NYSE,Stock,2006-12-28,2009-12-31,Delisted
MVNR,Mavenir Systems Inc,NYSE,Stock,2013-11-07,2015-04-28,Delisted
MWE,Markwest Energy Partners LP,NYSE,Stock,2002-05-21,2015-12-03,Delisted
MWG,Morgan Stanley Capital Trust IV 6.25 Cap. Secs.,NYSE,Stock,2003-05-06,2016-07-27,Delisted
MWG-CL,Morgan Stanley Cap Tr IV Gtd Cap Secs,NYSE,Stock,2016-07-19,2016-08-17,Delisted
MWIV,MWI Veterinary Supply Inc,NASDAQ,Stock,2005-08-03,2015-02-24,Delisted
MWO,Morgan Stanley Capital Trust V 5.625 Cap. Secs.,NYSE,Stock,2003-07-14,2016-07-27,Delisted
MWO-CL,Morgan Stanley Cap Tr V Gtd Cap Secs,NYSE,Stock,2016-07-19,2016-08-17,Delisted
MWR,Morgan Stanley Capital Trust III 6.25 Capital Secs.,NYSE,Stock,2003-03-25,2016-07-27,Delisted
MWR-CL,Morgan Stanley Cap Tr III Capital Trust Securities,NYSE,Stock,2016-07-19,2016-08-17,Delisted
MWRX,MERGEWORTHRX CORP,NASDAQ,Stock,2013-06-27,2014-12-30,Delisted
MWV,MeadWestvaco Corp,NYSE,Stock,1985-07-01,2015-07-01,Delisted
MWW,Monster Worldwide Inc,NYSE,Stock,2008-11-11,2016-11-09,Delisted
MXPT,MaxPoint Interactive Inc,NYSE,Stock,2015-03-06,2017-10-19,Delisted
MY,China Ming Yang Wind Power Group Ltd,NYSE,Stock,2010-10-01,2016-06-22,Delisted
MYCC,ClubCorp Holdings Inc,NYSE,Stock,2013-09-20,2017-09-25,Delisted
MYM,BlackRock Muniyield Michigan Ins. Fnd II,NYSE,ETF,1992-03-16,2015-09-11,Delisted
MZTH,MZT Holdings Inc,NYSE,Stock,2010-01-04,2012-05-10,Delisted
NADL,North Atlantic Drilling Ltd,NYSE,Stock,2014-01-29,2017-09-18,Delisted
NAGS,Teucrium Natural Gas Fund ETF,NYSE ARCA,ETF,2011-02-01,2014-12-18,Delisted
NAME,Rightside Group Ltd,NASDAQ,Stock,2014-07-23,2017-08-24,Delisted
NBBC,NewBridge Bancorp,NASDAQ,Stock,2016-01-04,2016-03-09,Delisted
NBCB,First NBC Bank Holding Company,NASDAQ,Stock,2013-05-10,2014-12-31,Delisted
NBG,National Bank of Greece S.A.,NASDAQ,Stock,1999-10-18,2015-12-02,Delisted
NBTF,NB&T Financial Group Inc,NASDAQ,Stock,1999-01-25,2015-03-06,Delisted
NCFT,Norcraft Companies Inc,NYSE,Stock,2013-11-07,2015-05-20,Delisted
NCIT,NCI Inc,NASDAQ,Stock,2005-10-24,2017-08-16,Delisted
NCT,Newcastle Investment Corp,NYSE,Stock,2016-01-04,2017-01-05,Delisted
NDN,99 CENTS ONLY STORES LLC,NYSE,Stock,2006-12-28,2013-01-22,Delisted
NDRAU,ENDRA Life Sciences Inc. Units,NASDAQ,Stock,2017-05-09,2017-08-28,Delisted
NDRE,Nahdree Group Ltd,NYSE,Stock,2001-01-02,2014-03-25,Delisted
NDRM,NeuroDerm Ltd,NASDAQ,Stock,2014-11-14,2017-10-18,Delisted
NEE-P-C,FPL Group Inc. 5 78 Preferred Trust Securities,NYSE,Stock,1980-03-17,2017-11-08,Delisted
NEE-P-G,NextEra Energy Inc. Series G Junior Subordinated Debenture due March 1 2072,NYSE,Stock,1980-03-17,2017-10-20,Delisted
NEE-P-H,NextEra Energy Inc. Series H Junior Subordinated Debentures due June 15 2072,NYSE,Stock,1980-03-17,2017-10-20,Delisted
NEFF,Neff Corp,NYSE,Stock,2014-11-21,2017-11-03,Delisted
NESRU,National Energy Services Reunited Corp. Unit,NASDAQ,Stock,2017-05-12,2017-06-05,Delisted
NEWS,NewStar Financial Inc,NASDAQ,Stock,2006-12-14,2017-12-26,Delisted
NFP,National Financial Partners Corp,NYSE,Stock,2003-09-18,2013-10-17,Delisted
NFS,GRANITESHARES 2X SHORT NFLX DAILY ETF ,NYSE,ETF,1997-03-06,2010-01-08,Delisted
NFSB,Newport Bancorp Inc,NASDAQ,Stock,2006-07-07,2013-10-17,Delisted
NGAS,NGAS Resources Inc,NASDAQ,Stock,1990-01-02,2011-05-02,Delisted
NGLS,Targa Resources Partners LP,NYSE,Stock,2007-02-08,2016-02-25,Delisted
NHWK,NightHawk Radiology Holdings Inc,NASDAQ,Stock,2010-12-22,2011-01-03,Delisted
NIHD1,NII Holdings Inc,NASDAQ,Stock,2002-11-21,2014-09-24,Delisted
NILE,Blue Nile Inc,NASDAQ,Stock,2016-01-04,2017-02-21,Delisted
NIO1,Nuveen Municipal Opportunity Common,NYSE,ETF,1991-09-19,2016-04-18,Delisted
NIVS,NIVS IntelliMedia Technology Group Inc,NYSE,Stock,2011-06-23,2013-09-12,Delisted
NKA,Niska Gas Storage Partners LLC,NYSE,Stock,2010-05-11,2016-07-27,Delisted
NKY,Precidian MAXIS Nikkei 225 Index ETF,NYSE ARCA,ETF,2011-07-12,2016-03-21,Delisted
NLC,Nalco Holding CO,NYSE,Stock,2011-09-13,2012-12-10,Delisted
NLCI,NOBEL LEARNING COMMUNITIES INC,NASDAQ,Stock,2011-08-09,2011-08-29,Delisted
NLP,NTS REALTY HOLDINGS LP,NYSE,Stock,2005-02-03,2014-06-23,Delisted
NLY-P-A,Annaly Capital Management Inc Preferred Stock Series A,NYSE,Stock,1997-10-08,2017-08-24,Delisted
NMA,Nuveen Municipal Advantage Fund Inc,NYSE,ETF,1990-01-10,2016-04-18,Delisted
NMFS,National Medical Financial Services Corp,NASDAQ,Stock,2001-01-02,2016-04-11,Delisted
NMO,Nuveen Municipal Market Opportunity Fund Inc,NYSE,ETF,1990-03-22,2016-09-19,Delisted
NMRX,Numerex Corp,NASDAQ,Stock,1994-03-04,2017-12-07,Delisted
NMX,NYMEX HOLDINGS INC,NYSE,Stock,2006-11-17,2009-08-28,Delisted
NNP,,NYSE,Stock,1990-01-11,2015-06-05,Delisted
NOR,Noranda Aluminum Holding Corp,NASDAQ,Stock,2010-05-14,2015-11-25,Delisted
NPBC,National Penn Bancshares,NASDAQ,Stock,2016-01-04,2016-04-12,Delisted
NPD,China Nepstar Chain Drugstore Ltd.ADR,NYSE,Stock,2007-11-08,2016-08-11,Delisted
NPF,Nuveen Premier Municipal Income Fund Inc,NYSE,ETF,1991-12-19,2016-09-19,Delisted
NPI,Nuveen Premium Income Municipal Fund Inc,NYSE,ETF,1988-12-15,2016-09-19,Delisted
NPM,Nuveen Premium Income Municipal Fund 2 Inc,NYSE,ETF,1994-10-26,2016-09-19,Delisted
NPP,Nuveen Performance Plus Municipal Fund Inc,NYSE,ETF,1989-06-29,2016-09-19,Delisted
NPSP,NPS Pharmaceuticals Inc,NASDAQ,Stock,1994-05-26,2015-02-20,Delisted
NPT,Nuveen Premium Income Municipal Fund 4 Inc,NYSE,ETF,1994-10-26,2016-04-18,Delisted
NQI,Nuveen Quality Municipal Fund Common,NYSE,ETF,1990-12-18,2016-04-18,Delisted
NQM,Nuveen Investment Quality Municipal Fund,NYSE,ETF,1990-06-21,2016-09-19,Delisted
NQS,Nuveen Select Quality Municipal Fund Inc,NYSE,ETF,1991-03-20,2016-09-19,Delisted
NQU,Nuveen Quality Income Municipal Fund Inc,NYSE,ETF,1991-06-19,2016-04-18,Delisted
NRCI,National Research Corp,NASDAQ,Stock,2013-05-21,2013-05-30,Delisted
NRF,NorthStar Realty Finance Corp,NYSE,Stock,2016-01-04,2017-01-18,Delisted
NRTLQ,Nortel Networks Corporation USA,NYSE,Stock,2010-01-04,2015-10-13,Delisted
NSAT,Norsat International Inc,NYSE,Stock,1995-08-18,2017-07-20,Delisted
NSPH,Nanosphere Inc,NASDAQ,Stock,2007-11-01,2016-07-01,Delisted
NSR,NeuStar Inc,NYSE,Stock,2005-06-29,2017-08-17,Delisted
NTI,Northern Tier Energy LP,NYSE,Stock,2012-07-25,2016-07-01,Delisted
NTK,Nortek Inc,NASDAQ,Stock,2016-01-04,2016-09-01,Delisted
NTL,Nortel Inversora SA ADR,NYSE,Stock,1997-06-17,2017-12-15,Delisted
NTLS,NTELOS Holdings Corp,NASDAQ,Stock,2006-02-09,2016-05-09,Delisted
NTY,NBTY INC,NYSE,Stock,2006-12-28,2010-09-30,Delisted
NU,Northeast Utilities System,NYSE,Stock,1984-08-29,2015-02-18,Delisted
NUCL,ISHARES S&P GLOBAL NUCLEAR ENERGY INDEX FUND,NASDAQ,ETF,2008-06-25,2014-10-10,Delisted
NUOTQ,Nuo Therapeutics Inc,NYSE,Stock,2016-01-04,2016-05-11,Delisted
NUTR,Nutraceutical Intl Corp,NASDAQ,Stock,1998-02-20,2017-08-24,Delisted
NVDQ,Novadaq Technologies Inc,NASDAQ,Stock,2008-06-25,2017-09-11,Delisted
NVET,Nexvet Biopharma Public Limited Company,NASDAQ,Stock,2015-02-05,2017-08-10,Delisted
NVGN,Novogen Limited ADR,NASDAQ,Stock,1999-01-06,2017-11-22,Delisted
NVLS,DEFIANCE NVDA LIGHTNINGSPREAD(TM) INCOME ETF ,NASDAQ,ETF,2006-12-28,2017-07-24,Delisted
NVSL,Naugatuck Valley Financial Corp,NASDAQ,Stock,2016-01-04,2016-01-19,Delisted
NVX,Nuveen California Dividend Advantage Municipal Fund 2 Share of Beneficial Interest,NYSE MKT,ETF,2002-09-11,2016-11-14,Delisted
NW-P-C,Natl Westminster Pfd Preferred Stock,NYSE,Stock,2014-09-22,2017-10-13,Delisted
NWK,Network Equipment Technologies Inc,NASDAQ,Stock,1990-01-02,2012-09-11,Delisted
NXZ,Nuveen Dividend Advantage Municipal Fd 2,NYSE MKT,ETF,2002-09-11,2016-04-18,Delisted
NY,ISHARES NYSE 100 INDEX FUND,NYSE ARCA,ETF,2004-04-02,2014-10-13,Delisted
NYC,ISHARES NYSE COMPOSITE INDEX FUND,NYSE ARCA,ETF,2004-04-02,2014-10-13,Delisted
NYNYR,Empire Resorts Inc,NASDAQ,Stock,2016-01-11,2016-02-08,Delisted
NYX,NYSE Euronext,NYSE,Stock,2007-06-04,2013-11-12,Delisted
NZ,NETEZZA CORP,NYSE,Stock,2009-04-09,2010-11-10,Delisted
NZH,Nuveen CA Dividend Advantage Muni Fund 3,NYSE MKT,ETF,2001-10-02,2016-11-14,Delisted
O-P-F-CL,Realty Income Corporation Monthly Income Cumulative Red Preferred Stock Class F,NYSE,Stock,2017-03-08,2017-04-05,Delisted
OABC,OmniAmerican Bancorp Inc,NASDAQ,Stock,2010-01-21,2014-12-17,Delisted
OAPH,OSHARES FTSE ASIA PACIFIC QUALITY DIVIDEND HEDGED ETF,NYSE ARCA,ETF,2015-08-27,2017-11-30,Delisted
OB,OneBeacon Insurance Group Ltd,NYSE,Stock,2006-11-09,2017-10-19,Delisted
OCAT,Ocata Therapeutics Inc,NASDAQ,Stock,2014-08-27,2016-02-11,Delisted
OCIR,Oci Resources LP,NYSE,Stock,2013-09-13,2015-11-05,Delisted
OCR,Omnicare Inc,NYSE,Stock,1987-12-30,2015-08-17,Delisted
OCRX,Ocera Therapeutics Inc,NASDAQ,Stock,2011-04-04,2017-12-11,Delisted
ODSY,ODYSSEY HEALTHCARE INC,NASDAQ,Stock,2001-10-31,2010-09-03,Delisted
OEUH,OSHARES FTSE EUROPE QUALITY DIVIDEND HEDGED ETF,NYSE ARCA,ETF,2015-08-25,2017-11-30,Delisted
OFC-P-L,Corporate Office Properties Trust Preferred Series L,NYSE,Stock,1991-12-31,2017-09-14,Delisted
OFC-P-L-CL,Corporate Office Properties Trust Preferred Series L,NYSE,Stock,1991-12-31,2017-06-26,Delisted
OGXI,OncoGenex Pharmaceuticals Inc,NASDAQ,Stock,1995-10-13,2017-08-02,Delisted
OILT,Oiltanking Partners LP,NYSE,Stock,2011-07-14,2015-02-23,Delisted
OKS,Oneok Partners LP,NYSE,Stock,1993-09-24,2017-07-03,Delisted
OKSB,Southwest Bancorp Inc,NASDAQ,Stock,1993-12-17,2017-10-27,Delisted
OME,Omega Protein Corp,NYSE,Stock,1998-04-03,2017-12-19,Delisted
OMG,OM Group Inc,NYSE,Stock,1993-10-14,2015-11-04,Delisted
OMPI,Obagi Medical Products Inc,NASDAQ,Stock,2006-12-28,2013-04-25,Delisted
OMTL,Omtool Ltd,NASDAQ,Stock,1997-08-08,2017-07-14,Delisted
OMX,OFFICEMAX INC,NYSE,Stock,2006-12-28,2013-11-05,Delisted
ONE,HIGHER ONE HOLDINGS INC.,NYSE,Stock,2010-06-16,2016-08-04,Delisted
ONEF,Russell Equity ETF,NYSE ARCA,ETF,2010-05-11,2015-01-26,Delisted
ONEK,SPDRR RUSSELL 1000 ETF,NYSE ARCA,ETF,2005-11-15,2017-10-13,Delisted
ONFC,Oneida Financial Corp,NASDAQ,Stock,1998-12-30,2015-12-04,Delisted
ONNN,ON Semiconductor Corp,NASDAQ,Stock,2000-05-02,2015-04-02,Delisted
ONSIU,ONSIU,NASDAQ,Stock,2016-05-12,2016-06-20,Delisted
ONVI,Onvia Inc,NASDAQ,Stock,2000-03-02,2017-11-17,Delisted
ONXX,Onyx Pharmaceuticals Inc,NASDAQ,Stock,1996-05-09,2013-10-17,Delisted
OPD,GUGGENHEIM LARGE CAP OPTIMIZED DIVERSIFICATION ETF,NYSE ARCA,ETF,2016-04-19,2017-12-18,Delisted
OPEN,OpenTable Inc,NASDAQ,Stock,2009-05-21,2014-08-01,Delisted
OPLK,Oplink Communications Inc,NASDAQ,Stock,2000-10-04,2014-12-31,Delisted
OPTM,OPTIUM CORP,NASDAQ,Stock,2006-10-27,2009-09-29,Delisted
OPTR,Optimer Pharmaceuticals Inc,NASDAQ,Stock,2007-02-09,2013-11-01,Delisted
OPTV,OPENTV CORP,NASDAQ,Stock,1999-11-23,2011-04-04,Delisted
OPWR,Online Power Supply,NYSE,Stock,2014-04-03,2016-06-14,Delisted
OPXA,Opexa Therapeutics Inc,NASDAQ,Stock,2004-04-14,2017-09-20,Delisted
OPXAW,Opexa Therapeutics Inc Wt Exp 03132018,NASDAQ,Stock,2015-04-14,2017-09-20,Delisted
OPXT,Opnext Inc,NASDAQ,Stock,2012-07-23,2012-08-10,Delisted
ORB,Orbital Sciences Corp,NYSE,Stock,1990-04-24,2015-02-17,Delisted
ORCC,Online Resources Corp,NASDAQ,Stock,1999-06-04,2013-03-28,Delisted
ORCG,Oak Ridge Capital Group,NASDAQ,Stock,2002-06-17,2009-12-24,Delisted
ORH,ODYSSEY RE HOLDINGS CORP,NYSE,Stock,2008-06-11,2010-11-05,Delisted
OSGB,Overseas Shipholding Group Inc,NYSE MKT,Stock,2014-10-08,2016-06-06,Delisted
OSHC,Ocean Shore Holding Company,NASDAQ,Stock,2016-01-04,2016-12-08,Delisted
OSHWQ,Orchard Supply Hardware Stores Corp,NASDAQ,Stock,2012-01-03,2014-03-04,Delisted
OSIP,OSI PHARMACEUTICALS INC,NASDAQ,Stock,2010-06-08,2010-06-25,Delisted
OSM,SLM Corporation Medium Term Notes Series A CPILinked Notes due March 15 2017,NASDAQ,Stock,2016-01-04,2017-03-22,Delisted
OSMS,Barclays OFI SteelPath MLP ETNs,NYSE ARCA,ETF,2014-04-24,2016-06-30,Delisted
OSP,OSG America L.P.,NYSE,Stock,2007-11-09,2010-12-27,Delisted
OSTE,OSTEOTECH INC,NASDAQ,Stock,2010-11-16,2010-12-03,Delisted
OTIX,OTIX GLOBAL INC.,NASDAQ,Stock,2001-01-02,2010-12-10,Delisted
OTT,Otelco Inc,NASDAQ,Stock,2005-03-11,2013-06-03,Delisted
OUTD,Outdoor Channel Holdings Inc,NASDAQ,Stock,2012-11-23,2013-06-04,Delisted
OUTR,Outerwall Inc,NASDAQ,Stock,2013-07-01,2016-09-28,Delisted
OVEN,TURBOCHEF TECHNOLOGIES INC,NYSE,Stock,1995-08-18,2010-01-13,Delisted
OVRL,Overland Storage Inc,NASDAQ,Stock,1997-02-21,2014-12-09,Delisted
OVTI,OmniVision Technologies Inc,NASDAQ,Stock,2001-01-02,2016-01-29,Delisted
OWW,Orbitz Worldwide Inc,NYSE,Stock,2007-07-20,2015-09-25,Delisted
OXPS,optionsXpress Holdings Inc,NASDAQ,Stock,2005-12-14,2011-08-31,Delisted
PACE,Pace Holdings Corp,NASDAQ,Stock,1992-03-17,2017-03-20,Delisted
PACEU,Pace Holdings Corp,NASDAQ,Stock,2015-09-11,2017-03-20,Delisted
PACEW,PACEW,NASDAQ,Stock,2015-11-10,2017-03-20,Delisted
PACR,Pacer International Inc,NASDAQ,Stock,2002-06-13,2014-04-08,Delisted
PACT,Pactera Technology International Ltd. Foreign,NASDAQ,Stock,2010-06-30,2014-04-02,Delisted
PAET,PAETEC Holding Corp,NASDAQ,Stock,2007-03-01,2011-12-12,Delisted
PAEU,PACER AUTOPILOT HEDGED EUROPEAN INDEX ETF ,BATS,ETF,2015-12-23,2016-12-30,Delisted
PALM,PALM INC,NASDAQ,Stock,2007-10-25,2010-07-19,Delisted
PARL,Parlux Fragrances Inc,NASDAQ,Stock,2012-04-18,2012-05-07,Delisted
PARN,Parnell Pharmaceuticals Holdings Ltd,NASDAQ,Stock,2017-01-03,2017-01-11,Delisted
PARR-R,Par Pacific Holdings Inc. Rights Expiring September 14 2016,NYSE MKT,Stock,2016-08-26,2016-09-13,Delisted
PARR-R-W,Par Pacific Holdings Inc. Rights Expiring September 14 2016 When Issued,NYSE MKT,Stock,2016-08-23,2016-08-26,Delisted
PAS,GRANITESHARES 2X SHORT PANW DAILY ETF ,NYSE,ETF,2001-01-02,2011-03-07,Delisted
PATH,NuPathe Inc,NASDAQ,Stock,2010-08-06,2014-03-03,Delisted
PAVMU,PAVmed Inc,NASDAQ,Stock,2016-04-28,2016-07-27,Delisted
PBCP,Polonia Bancorp Inc. New,NASDAQ,Stock,2011-12-30,2017-01-09,Delisted
PBG,PEPSI BOTTLING GROUP INC,NYSE,Stock,2001-01-02,2011-03-07,Delisted
PBMD,Prima Biomed Ltd,NASDAQ,Stock,2012-04-17,2017-11-30,Delisted
PBTH,PROLOR Biotech Inc,NYSE,Stock,2009-06-15,2013-09-17,Delisted
PBY,Pep Boys Manny Moe Jack,NYSE,Stock,1987-12-30,2016-02-12,Delisted
PCBK,Pacific Continental Corp,NASDAQ,Stock,1999-04-26,2017-11-10,Delisted
PCO,Pendrell Corporation Class A,NASDAQ,Stock,2004-05-12,2017-12-15,Delisted
PCOP,PHARMACOPEIA INC,NASDAQ,Stock,1995-12-06,2009-12-31,Delisted
PCP,Precision Castparts Corp,NYSE,Stock,2016-01-04,2016-02-08,Delisted
PCYC,Pharmacyclics Inc,NASDAQ,Stock,1995-10-24,2015-06-03,Delisted
PDH,PetroLogistics LP,NYSE,Stock,2012-05-04,2014-07-16,Delisted
PEET,Peets Coffee & Tea Inc,NASDAQ,Stock,2006-12-28,2012-10-26,Delisted
PEI-P-A,Pennsylvania Real Estate Investment Trust PFD sh CL A,NYSE,Stock,1973-05-03,2017-10-11,Delisted
PEOP,Peoples Federal Bancshares Inc,NASDAQ,Stock,2010-07-06,2015-02-20,Delisted
PERF,Perfumania Holdings Inc,NASDAQ,Stock,1991-12-19,2017-09-27,Delisted
PERM,GLOBAL X PERMANENT ETF,NYSE ARCA,ETF,2012-02-08,2017-10-06,Delisted
PETM,PetSmart Inc,NASDAQ,Stock,1993-07-23,2015-03-11,Delisted
PFED,Park Bancorp Inc,NASDAQ,Stock,1996-08-12,2017-07-14,Delisted
PFEM,POWERSHARES FUNDAMENTAL EMERGING MARKETS LOCAL DEBT PORTFOLIO,NYSE ARCA,ETF,2016-01-04,2016-03-28,Delisted
PFFBQ,PFF Bancorp Inc,NYSE,Stock,2010-01-04,2013-08-30,Delisted
PFV,Amplify ETF Trust,NYSE,ETF,2017-08-24,2017-08-24,Delisted
PFX,Phoenix Companies Inc. Phoenix Companies Inc 7.45 Pfd,NYSE,Stock,2002-01-02,2016-06-27,Delisted
PG-WD,Procter & Gamble Company The When Distributed,NYSE,Stock,2016-09-30,2016-10-04,Delisted
PGI,Premiere Global Services Inc,NYSE,Stock,1996-03-05,2015-12-08,Delisted
PGICQ,Progressive Gaming International Corp,NASDAQ,Stock,2010-01-04,2016-04-01,Delisted
PGND,Press Ganey Holdings Inc,NYSE,Stock,2015-05-20,2016-10-31,Delisted
PHF,Pacholder High Yield Fund Inc,NYSE MKT,ETF,1990-07-26,2017-07-11,Delisted
PHMD,PhotoMedex Inc,NASDAQ,Stock,1996-02-21,2017-10-31,Delisted
PIKE,Pike Electric Corp,NYSE,Stock,2005-07-27,2014-12-22,Delisted
PILS,DIREXION DAILY PHARMACEUTICAL & MEDICAL BEAR 2X SHARES,NYSE ARCA,ETF,2016-01-04,2017-04-10,Delisted
PJS,PreferredPlus Trust Ser FAR 1 Tr Ctf,NYSE,Stock,2016-01-04,2016-09-12,Delisted
PJS-CL,PreferredPlus Trust Ser FAR 1 Tr Ctf,NYSE,Stock,2016-09-02,2016-09-26,Delisted
PK-W,Park Hotels & Resorts Inc. When Issued,NYSE,Stock,2016-12-13,2017-01-03,Delisted
PKT,Procera Networks Inc,NASDAQ,Stock,2003-06-26,2015-06-04,Delisted
PKY,Parkway Properties Inc,NYSE,Stock,1973-05-03,2017-11-01,Delisted
PKY-W,Parkway Inc. When Issued,NYSE,Stock,2016-10-04,2016-10-06,Delisted
